Category,Rating,Reviews,Size,Installs,Content Rating,Current Ver,Android Ver,Main_Genre,Days_Since_Last_Update
ENTERTAINMENT,4.2,2442,9600.0,100000,Teen,2.9.4,4.1 and up,Entertainment,1897
ENTERTAINMENT,3.9,15254,14000.0,1000000,Teen,Varies with device,Varies with device,Entertainment,1932
ENTERTAINMENT,4.2,155234,22000.0,1000000,Teen,01.01.66,4.4 and up,Entertainment,1889
ENTERTAINMENT,3.7,310066,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,2038
ENTERTAINMENT,4.5,12216,13000.0,1000000,Teen,2.9.4,4.1 and up,Entertainment,1897
ENTERTAINMENT,3.7,388089,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,2000
ENTERTAINMENT,3.8,92058,12000.0,10000000,Teen,4.8.6,4.1 and up,Entertainment,1901
ENTERTAINMENT,4.3,88185,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Entertainment,1931
ENTERTAINMENT,3.0,493,23000.0,50000,Everyone,2.0.0,4.4 and up,Entertainment,1936
ENTERTAINMENT,4.1,33387,20000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.2,123279,25000.0,10000000,Everyone 10+,2.0.8,4.4 and up,Entertainment,2078
ENTERTAINMENT,4.1,27424,17000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,3.9,60841,14000.0,5000000,Teen,Varies with device,4.4 and up,Entertainment,1895
ENTERTAINMENT,4.0,29706,19000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.4,288150,21000.0,5000000,Teen,2.17,4.4 and up,Entertainment,1898
ENTERTAINMENT,4.2,14807,19000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,4.0,319692,14000.0,10000000,Teen,Varies with device,5.0 and up,Entertainment,1887
ENTERTAINMENT,3.9,61201,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1902
ENTERTAINMENT,4.0,22998,14000.0,1000000,Teen,8.0626,Varies with device,Entertainment,1924
ENTERTAINMENT,4.2,12398,14000.0,1000000,Teen,Varies with device,Varies with device,Entertainment,1919
ENTERTAINMENT,4.0,35928,19000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.3,64448,4400.0,1000000,Mature 17+,43,4.0.3 and up,Entertainment,1900
ENTERTAINMENT,3.9,22378,19000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,4.2,501498,12000.0,100000000,Teen,Varies with device,Varies with device,Entertainment,1895
ENTERTAINMENT,4.4,5456599,14000.0,100000000,Teen,Varies with device,Varies with device,Entertainment,1890
ENTERTAINMENT,4.3,296829,11000.0,10000000,Teen,2.13.5,4.1 and up,Entertainment,1906
ENTERTAINMENT,3.7,310095,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,2038
ENTERTAINMENT,4.3,88185,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Entertainment,1931
ENTERTAINMENT,3.7,388089,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,2000
ENTERTAINMENT,3.8,92058,12000.0,10000000,Teen,4.8.6,4.1 and up,Entertainment,1901
ENTERTAINMENT,4.2,123279,25000.0,10000000,Everyone 10+,2.0.8,4.4 and up,Entertainment,2078
ENTERTAINMENT,4.0,319691,14000.0,10000000,Teen,Varies with device,5.0 and up,Entertainment,1887
ENTERTAINMENT,3.9,60841,14000.0,5000000,Teen,Varies with device,4.4 and up,Entertainment,1895
ENTERTAINMENT,4.4,288150,21000.0,5000000,Teen,2.17,4.4 and up,Entertainment,1898
ENTERTAINMENT,4.5,16372,13000.0,500000,Teen,1.16,4.4 and up,Entertainment,1903
ENTERTAINMENT,4.1,58028,17000.0,5000000,Teen,4.18.1,4.1 and up,Entertainment,1916
ENTERTAINMENT,4.1,33387,20000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,3.9,61201,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1902
ENTERTAINMENT,4.5,736864,20000.0,10000000,Teen,3.17.2,4.1 and up,Entertainment,2083
ENTERTAINMENT,4.0,29706,19000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.1,27424,17000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,3.6,1968,21000.0,500000,Everyone,3.3.1.41,4.4 and up,Entertainment,1958
ENTERTAINMENT,3.8,35279,15000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,4.0,35931,19000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.2,14807,19000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,3.7,17247,7200.0,1000000,Everyone 10+,4.0.2,5.0 and up,Entertainment,1886
ENTERTAINMENT,3.8,87723,32000.0,10000000,Teen,16.0.0.437,4.1 and up,Entertainment,1902
ENTERTAINMENT,3.7,18523,14000.0,1000000,Teen,Varies with device,Varies with device,Entertainment,1919
ENTERTAINMENT,4.1,182103,14000.0,10000000,Everyone,Varies with device,Varies with device,Entertainment,1891
ENTERTAINMENT,3.7,197774,44000.0,10000000,Mature 17+,6.6.1,4.4 and up,Entertainment,1926
ENTERTAINMENT,3.9,8674,19000.0,1000000,Teen,3.3.1.42,4.4 and up,Entertainment,1957
ENTERTAINMENT,4.4,5456708,14000.0,100000000,Teen,Varies with device,Varies with device,Entertainment,1890
ENTERTAINMENT,4.3,296771,11000.0,10000000,Teen,2.13.5,4.1 and up,Entertainment,1906
ENTERTAINMENT,3.9,58082,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1889
ENTERTAINMENT,3.7,388089,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,2000
ENTERTAINMENT,3.7,310066,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,2038
ENTERTAINMENT,4.2,123279,25000.0,10000000,Everyone 10+,2.0.8,4.4 and up,Entertainment,2078
ENTERTAINMENT,4.3,88185,14000.0,10000000,Mature 17+,Varies with device,Varies with device,Entertainment,1931
ENTERTAINMENT,4.0,319691,14000.0,10000000,Teen,Varies with device,5.0 and up,Entertainment,1887
ENTERTAINMENT,4.1,7813,14000.0,500000,Teen,Varies with device,Varies with device,Entertainment,1894
ENTERTAINMENT,3.9,60841,14000.0,5000000,Teen,Varies with device,4.4 and up,Entertainment,1895
ENTERTAINMENT,4.5,653008,16000.0,10000000,Everyone,9.1.4,4.4 and up,Entertainment,1931
ENTERTAINMENT,3.9,27424,14000.0,1000000,Teen,Varies with device,Varies with device,Entertainment,1890
ENTERTAINMENT,4.1,33387,20000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.3,407719,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1894
ENTERTAINMENT,4.4,288150,21000.0,5000000,Teen,2.17,4.4 and up,Entertainment,1898
ENTERTAINMENT,4.1,115033,30000.0,10000000,Everyone,7.5.0,5.0 and up,Entertainment,1919
ENTERTAINMENT,4.0,22997,14000.0,1000000,Teen,8.0626,Varies with device,Entertainment,1924
ENTERTAINMENT,3.9,61201,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1902
ENTERTAINMENT,3.9,801,57000.0,100000,Teen,4.003.1,4.3 and up,Entertainment,2022
ENTERTAINMENT,4.0,29706,19000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,4.1,27424,17000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,4.2,12398,14000.0,1000000,Teen,Varies with device,Varies with device,Entertainment,1919
ENTERTAINMENT,3.8,35279,15000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,4.0,35931,19000.0,1000000,Teen,3.1.4,4.4 and up,Entertainment,1905
ENTERTAINMENT,3.9,22378,19000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,4.2,14807,19000.0,1000000,Teen,11.45.0,4.4 and up,Entertainment,1913
ENTERTAINMENT,3.7,197774,44000.0,10000000,Mature 17+,6.6.1,4.4 and up,Entertainment,1926
ENTERTAINMENT,3.9,8674,19000.0,1000000,Teen,3.3.1.42,4.4 and up,Entertainment,1957
ENTERTAINMENT,4.2,8968,35000.0,1000000,Everyone,1.0.20,4.4 and up,Entertainment,2079
ENTERTAINMENT,4.3,303,44000.0,10000,Teen,1.2.3,4.2 and up,Entertainment,2119
ENTERTAINMENT,4.3,407719,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1894
ENTERTAINMENT,4.6,732,14000.0,100000,Everyone,Varies with device,Varies with device,Entertainment,1889
ENTERTAINMENT,4.3,1856,20000.0,100000,Teen,1.6.1,6.0 and up,Entertainment,1889
ENTERTAINMENT,4.6,50725,19000.0,5000000,Everyone,1.0.64,4.0.3 and up,Entertainment,1957
ENTERTAINMENT,4.2,123279,25000.0,10000000,Everyone 10+,2.0.8,4.4 and up,Entertainment,2078
ENTERTAINMENT,4.6,243747,14000.0,10000000,Teen,Varies with device,Varies with device,Entertainment,1888
ENTERTAINMENT,4.5,1575,43000.0,100000,Everyone,2.3.2,5.0 and up,Entertainment,1908
ENTERTAINMENT,4.6,6238,14000.0,100000,Everyone,Varies with device,Varies with device,Entertainment,1921
ENTERTAINMENT,3.9,9941,14000.0,1000000,Teen,Varies with device,Varies with device,Entertainment,2279
ENTERTAINMENT,4.2,23666,3600.0,1000000,Teen,8.1,4.0 and up,Entertainment,1978
ENTERTAINMENT,4.4,67554,7700.0,1000000,Teen,4.0,2.3.3 and up,Entertainment,2940
ENTERTAINMENT,4.2,38769,44000.0,1000000,Mature 17+,7.2.3,2.3 and up,Entertainment,2933
ENTERTAINMENT,4.3,160164,12000.0,10000000,Teen,4.2.0.8447,5.0 and up,Entertainment,1889
ENTERTAINMENT,4.6,3771,53000.0,100000,Mature 17+,4.426,4.1 and up,Entertainment,1887
ENTERTAINMENT,4.3,256664,77000.0,10000000,Everyone,4.1.7,4.0.3 and up,Entertainment,1978
ENTERTAINMENT,4.5,787177,14000.0,10000000,Everyone,Varies with device,Varies with device,Entertainment,1931
EVENTS,4.0,3782,9500.0,100000,Everyone,8.4,4.0.3 and up,Events,1939
EVENTS,4.0,40113,36000.0,5000000,Everyone,Varies with device,Varies with device,Events,1898
EVENTS,4.5,7074,6300.0,500000,Everyone,1.57,4.1 and up,Events,1926
EVENTS,4.5,2153,5900.0,50000,Everyone,1.5.0,4.1 and up,Events,2119
EVENTS,4.0,26089,14000.0,5000000,Everyone,4.2.1,Varies with device,Events,1888
EVENTS,4.0,20611,12000.0,1000000,Teen,4.3.6,4.1 and up,Events,1903
EVENTS,4.2,811,2800.0,10000,Everyone,3.8,4.0 and up,Events,1953
EVENTS,4.4,15558,26000.0,1000000,Everyone,2018.07.31229,5.0 and up,Events,1887
EVENTS,4.6,573,8700.0,100000,Everyone,1.40,4.2 and up,Events,1909
EVENTS,4.6,8232,53000.0,1000000,Everyone,Varies with device,5.0 and up,Events,1890
EVENTS,4.1,3089,14000.0,100000,Everyone,Varies with device,Varies with device,Events,1909
EVENTS,4.6,3874,14000.0,100000,Everyone,4.0.19,4.2 and up,Events,1894
EVENTS,4.4,464,8900.0,100000,Everyone,1.3,4.1 and up,Events,2129
EVENTS,4.6,731,11000.0,50000,Everyone,2.0,4.0 and up,Events,2109
EVENTS,4.9,69,0.334,1000,Teen,1.0,4.0 and up,Events,1899
EVENTS,4.5,8800,24000.0,1000000,Everyone,11.1.1,5.0 and up,Events,1904
EVENTS,4.6,99,13000.0,10000,Everyone,1.1,4.2 and up,Events,1915
EVENTS,4.7,30,14000.0,500,Teen,Varies with device,Varies with device,Events,1959
EVENTS,4.3,456,2800.0,50000,Everyone,1.75,2.3.3 and up,Events,1930
EVENTS,4.2,3200,14000.0,100000,Everyone 10+,Varies with device,Varies with device,Events,1928
EVENTS,4.3,5839,3500.0,100000,Everyone,16.11.8,2.3.3 and up,Events,2520
EVENTS,5.0,4,61000.0,500,Everyone,1.0,4.4 and up,Events,1897
EVENTS,4.4,663,6000.0,100000,Everyone,1.1.3,4.1 and up,Events,2180
EVENTS,5.0,16,2300.0,100,Everyone,1.14,2.0 and up,Events,1912
EVENTS,4.5,1065,9000.0,100000,Everyone,1.3.2,4.1 and up,Events,1951
EVENTS,4.5,1953,14000.0,100000,Teen,Varies with device,Varies with device,Events,1889
EVENTS,4.8,12,29000.0,1000,Everyone 10+,42.0,4.2 and up,Events,1923
EVENTS,4.4,4298,4400.0,100000,Everyone,2.2.2,4.0 and up,Events,2350
EVENTS,5.0,1,21000.0,100,Everyone,1.0.5,4.4 and up,Events,1918
EVENTS,3.7,100,27000.0,50000,Everyone,1.0.11,4.0.3 and up,Events,2118
EVENTS,4.1,399,24000.0,100000,Everyone,Cannonau 3.11.11,5.0 and up,Events,1887
EVENTS,4.8,28,6300.0,1000,Everyone,8.0bld14,4.1 and up,Events,1962
EVENTS,4.6,7,3800.0,500,Teen,2.1,4.2 and up,Events,2276
FINANCE,4.4,124424,14000.0,10000000,Everyone,4.6.0,4.2 and up,Finance,1925
FINANCE,4.4,39041,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1887
FINANCE,3.6,52306,42000.0,5000000,Everyone,20.1.0,5.0 and up,Finance,1894
FINANCE,3.7,36718,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1905
FINANCE,3.8,42644,19000.0,5000000,Everyone,8.18,4.2 and up,Finance,1923
FINANCE,4.2,278082,70000.0,10000000,Everyone,10.78,4.0.3 and up,Finance,1891
FINANCE,4.2,6076,32000.0,500000,Everyone,4.1.1-0-prod,4.2 and up,Finance,1893
FINANCE,4.2,112656,93000.0,5000000,Everyone,3.9.0,4.1 and up,Finance,1902
FINANCE,3.3,335738,14000.0,10000000,Everyone,Varies with device,Varies with device,Finance,1979
FINANCE,3.4,31906,14000.0,1000000,Everyone,5.16.0,4.0 and up,Finance,1902
FINANCE,4.3,20672,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1974
FINANCE,4.2,957973,40000.0,10000000,Everyone,6.5.7,4.2 and up,Finance,1891
FINANCE,4.7,130582,24000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1888
FINANCE,4.1,31218,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.7,167168,20000.0,1000000,Everyone,3.115.27,4.1 and up,Finance,1917
FINANCE,4.0,34428,15000.0,10000000,Everyone,2.31.1,5.0 and up,Finance,1888
FINANCE,3.6,15247,28000.0,1000000,Everyone,3.0.5,4.0.3 and up,Finance,1908
FINANCE,4.0,48445,10000.0,5000000,Everyone,2.6.0,4.0.3 and up,Finance,1905
FINANCE,3.6,35518,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1919
FINANCE,4.3,12185,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1943
FINANCE,4.2,36746,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1897
FINANCE,4.2,21996,14000.0,1000000,Everyone,1.17.2,4.0.3 and up,Finance,1902
FINANCE,4.1,138371,14000.0,5000000,Everyone,Varies with device,4.0.3 and up,Finance,1888
FINANCE,4.0,12073,42000.0,1000000,Everyone,3.3,4.2 and up,Finance,1957
FINANCE,4.1,111632,65000.0,1000000,Everyone,5.10.1.40699,4.4 and up,Finance,1942
FINANCE,4.4,250706,37000.0,10000000,Everyone,6.8.0.109,5.0 and up,Finance,1890
FINANCE,4.7,706301,14000.0,10000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.5,64959,39000.0,1000000,Everyone,5.0.1,4.1 and up,Finance,1933
FINANCE,4.3,659741,47000.0,50000000,Everyone,6.28.0,4.4 and up,Finance,1903
FINANCE,4.6,510392,79000.0,10000000,Everyone,5.38.1,5.0 and up,Finance,1889
FINANCE,4.3,7215,18000.0,1000000,Everyone,2.7.4,4.0 and up,Finance,1898
FINANCE,4.0,25508,14000.0,1000000,Everyone,Varies with device,4.2 and up,Finance,1890
FINANCE,4.5,60449,100000.0,1000000,Everyone,2.9.12,4.0 and up,Finance,1898
FINANCE,4.5,381788,32000.0,10000000,Everyone,3.22.0,4.1 and up,Finance,1888
FINANCE,3.6,10697,46000.0,1000000,Everyone,3.22.1,4.1 and up,Finance,1903
FINANCE,4.2,347838,14000.0,100000000,Everyone,2.70.206190089,Varies with device,Finance,1895
FINANCE,4.1,31804,9800.0,5000000,Everyone,3.1.6.12,4.0 and up,Finance,1894
FINANCE,3.5,3856,8200.0,1000000,Everyone,3.2.1,4.4 and up,Finance,1890
FINANCE,4.4,199684,18000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1902
FINANCE,4.0,44545,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.5,1336246,39000.0,10000000,Everyone,6.39.1.4,4.1 and up,Finance,1887
FINANCE,4.2,257,44000.0,10000,Everyone,2.2.12,4.4W and up,Finance,1890
FINANCE,4.6,57493,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.2,283,5000.0,100000,Everyone,2.5.0.26,5.0 and up,Finance,1986
FINANCE,4.8,12304,21000.0,100000,Everyone,6.0.16,5.0 and up,Finance,1888
FINANCE,4.5,8188,22000.0,100000,Everyone,2.29.01,4.1 and up,Finance,1890
FINANCE,4.2,11919,23000.0,1000000,Everyone,1.13.2.11,4.4 and up,Finance,1894
FINANCE,4.3,45957,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.2,347838,14000.0,100000000,Everyone,2.70.206190089,Varies with device,Finance,1895
FINANCE,4.4,126431,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1889
FINANCE,4.4,21570,27000.0,1000000,Everyone,2.0.4,4.0 and up,Finance,1932
FINANCE,4.6,134564,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1896
FINANCE,4.2,283,5000.0,100000,Everyone,2.5.0.26,5.0 and up,Finance,1986
FINANCE,4.6,16961,32000.0,500000,Everyone,2.12.100,4.1 and up,Finance,1886
FINANCE,4.6,111254,7400.0,1000000,Everyone,1.8.9,4.0 and up,Finance,1918
FINANCE,4.4,7731,24000.0,100000,Everyone,2.53.2,5.0 and up,Finance,1888
FINANCE,4.3,5928,22000.0,500000,Everyone,5.1.1,5.0 and up,Finance,1899
FINANCE,4.2,15703,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1896
FINANCE,4.2,6148,10000.0,1000000,Everyone,1.14.1,4.1 and up,Finance,1950
FINANCE,3.8,861,17000.0,100000,Everyone,3.3.9,4.4 and up,Finance,1953
FINANCE,4.5,8662,38000.0,100000,Everyone,2.5.7,4.4 and up,Finance,1901
FINANCE,4.6,23130,46000.0,1000000,Everyone,2.1.4,4.2 and up,Finance,1909
FINANCE,4.6,69973,3800.0,1000000,Everyone,1.17.1,4.0 and up,Finance,1898
FINANCE,4.7,1311,9300.0,50000,Everyone,1.4.11,4.4 and up,Finance,1932
FINANCE,4.6,26587,8400.0,1000000,Everyone,1.18.0,4.4 and up,Finance,1902
FINANCE,4.6,2417,28000.0,100000,Everyone,3.5.0,4.4 and up,Finance,1887
FINANCE,4.7,706302,14000.0,10000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,3.8,1054,9700.0,100000,Everyone,2.3.0,5.0 and up,Finance,1911
FINANCE,4.3,25166,11000.0,1000000,Everyone,3.1.16,4.1 and up,Finance,1896
FINANCE,4.3,129304,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1888
FINANCE,4.5,19870,7400.0,1000000,Everyone,2.9.5,4.0.3 and up,Finance,1897
FINANCE,4.6,3596,19000.0,100000,Everyone,16.6,6.0 and up,Finance,1901
FINANCE,4.6,161440,16000.0,1000000,Everyone,3.2.18.07.30,4.0.3 and up,Finance,1887
FINANCE,4.7,7514,14000.0,100000,Everyone,1.9.9.9.3,4.4 and up,Finance,1890
FINANCE,4.5,46106,22000.0,1000000,Everyone,1.28.0.5402,4.4 and up,Finance,1890
FINANCE,4.4,15141,25000.0,1000000,Everyone,4.63,5.0 and up,Finance,1897
FINANCE,3.9,714,3600.0,50000,Everyone,2.10.3,2.3.3 and up,Finance,2309
FINANCE,4.5,42410,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1887
FINANCE,4.6,260547,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.1,4344,4500.0,500000,Everyone,3.6.2,4.0 and up,Finance,1891
FINANCE,4.5,22808,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1887
FINANCE,4.4,42809,23000.0,1000000,Everyone,3.04 - Beta,4.1 and up,Finance,1894
FINANCE,4.5,16808,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1981
FINANCE,4.6,157505,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1889
FINANCE,4.2,24647,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1908
FINANCE,4.4,1922,4200.0,100000,Everyone,1.28,2.3 and up,Finance,1889
FINANCE,4.1,3334,14000.0,500000,Everyone,Varies with device,Varies with device,Finance,1898
FINANCE,3.9,10658,58000.0,1000000,Everyone,6.8.2,4.4 and up,Finance,1888
FINANCE,4.6,57493,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.5,78361,22000.0,1000000,Everyone,1.2.0,4.2 and up,Finance,1916
FINANCE,3.7,2594,14000.0,500000,Everyone,Varies with device,Varies with device,Finance,2030
FINANCE,4.1,13868,1400.0,1000000,Everyone,1.1.16,2.1 and up,Finance,2252
FINANCE,4.4,135952,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1891
FINANCE,4.6,11066,9100.0,500000,Everyone,1.1.39,4.0 and up,Finance,1903
FINANCE,4.5,8188,22000.0,100000,Everyone,2.29.01,4.1 and up,Finance,1890
FINANCE,4.3,45962,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1890
FINANCE,4.3,34861,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1887
FINANCE,4.3,37580,14000.0,5000000,Everyone,4.5.2.1,4.4 and up,Finance,1889
FINANCE,4.4,281485,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1971
FINANCE,4.3,685,21000.0,50000,Everyone,3.0.22,4.4 and up,Finance,1887
FINANCE,4.4,126447,14000.0,1000000,Everyone,Varies with device,Varies with device,Finance,1889
FINANCE,4.3,129304,14000.0,5000000,Everyone,Varies with device,Varies with device,Finance,1888
FINANCE,4.4,3780,11000.0,100000,Everyone,6.0.6,5.0 and up,Finance,1887
FINANCE,4.1,15192,38000.0,1000000,Everyone,4.2.1,4.1 and up,Finance,1959
FINANCE,4.4,5950,12000.0,500000,Everyone,2.131,4.1 and up,Finance,1950
FINANCE,4.2,15993,45000.0,1000000,Everyone,4.10.0,4.4 and up,Finance,1973
FINANCE,4.3,5905,50000.0,500000,Everyone,6.0.2,4.4 and up,Finance,1894
FINANCE,4.4,7731,24000.0,100000,Everyone,2.53.2,5.0 and up,Finance,1888
FINANCE,4.3,659760,47000.0,50000000,Everyone,6.28.0,4.4 and up,Finance,1903
FINANCE,4.3,14627,23000.0,1000000,Everyone,5.1,4.1 and up,Finance,1912
FINANCE,3.9,1098,46000.0,100000,Everyone,4.10.0,4.4 and up,Finance,1973
FINANCE,4.1,2898,45000.0,100000,Everyone,4.10.0,4.4 and up,Finance,1973
FINANCE,4.1,70782,50000.0,1000000,Everyone,2.34.29,4.0.3 and up,Finance,1896
FINANCE,4.2,11264,24000.0,1000000,Everyone,5.2.203,4.2 and up,Finance,1925
FINANCE,4.5,100997,33000.0,5000000,Everyone,8.44.2,5.0 and up,Finance,1894
FINANCE,4.2,347874,14000.0,100000000,Everyone,2.70.206190089,Varies with device,Finance,1895
FINANCE,4.7,3290,12000.0,50000,Everyone,5.9.1.0,5.0 and up,Finance,1952
FINANCE,4.4,341090,53000.0,10000000,Everyone,7.8.8,4.4 and up,Finance,1890
FINANCE,4.6,964,14000.0,10000,Everyone,5.9.1.0,5.0 and up,Finance,1939
FINANCE,4.6,87951,68000.0,5000000,Everyone,9.7.0,4.1 and up,Finance,1898
FINANCE,4.4,250719,37000.0,10000000,Everyone,6.8.0.109,5.0 and up,Finance,1890
FINANCE,4.6,510401,79000.0,10000000,Everyone,5.38.1,5.0 and up,Finance,1889
FINANCE,4.3,24729,32000.0,1000000,Everyone,6.7.0,5.0 and up,Finance,1887
FINANCE,4.0,78306,46000.0,5000000,Everyone,9.9.0,4.4 and up,Finance,1890
FINANCE,4.4,43313,40000.0,1000000,Everyone,5.16.2,4.1 and up,Finance,1912
FINANCE,4.6,1374549,32000.0,10000000,Everyone,3.52,5.0 and up,Finance,1898
FINANCE,4.2,208463,14000.0,10000000,Everyone,Varies with device,Varies with device,Finance,1895
FINANCE,4.1,6998,24000.0,1000000,Everyone,6.29.37589,5.0 and up,Finance,1889
